DSPT_REQ_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,FCLT_PLC_SCLSF_NM,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM,golden_time_under_50min,arrival_time_diff,is_night,month_rcpt,dispatch_time_diff,FIRE_SUPESN_HR_log,DSPT_REQ_HR_log,FRSTN_GRNDS_DSTNC_log,CNTR_GRNDS_DSTNC_log,LFDAU_GRNDS_DSTNC_log,arrival_time_diff_log,dispatch_time_diff_log
549,15,200,13,13,4.0,2,2,1,19.7,6.5,2,24.0,1,669.0,0,4,120.0,7.109062135687172,6.309918278226516,2.6390573296152584,2.6390573296152584,1.6094379124341003,6.507277712385012,4.795790545596741
502,1,121,12,2,-1.0,2,2,3,17.4,2.0,1,27.0,1,547.0,0,4,45.0,6.405228458030842,6.220590170099739,2.5649493574615367,1.0986122886681098,-inf,6.306275286948016,3.828641396489095
1729,1,115,19,14,-1.0,1,1,1,21.0,6.5,2,27.0,1,1763.0,0,4,34.0,7.789040401657477,7.455876687491824,2.995732273553991,2.70805020110221,-inf,7.475339236566737,3.5553480614894135
592,8,25,6,3,-1.0,2,2,3,19.1,2.0,4,21.0,1,690.0,0,4,98.0,7.471363088187097,6.385194398997726,1.9459101490553132,1.3862943611198906,-inf,6.53813982376767,4.59511985013459
778,1,17,10,10,5.0,2,2,3,19.7,2.0,2,35.0,1,843.0,0,4,65.0,7.187657164114956,6.658011045870748,2.3978952727983707,2.3978952727983707,1.791759469228055,6.738152494595957,4.189654742026425
1223,16,197,23,12,12.0,2,2,3,15.0,2.0,3,30.0,1,1246.0,0,3,23.0,10.168310330841827,7.1098794630722715,3.1780538303479458,2.5649493574615367,2.5649493574615367,7.1284959456800365,3.1780538303479458
191,13,161,23,9,2.0,2,2,2,15.4,2.0,3,47.0,1,782.0,0,3,591.0,8.439231649946526,5.2574953720277815,3.1780538303479458,2.302585092994046,1.0986122886681098,6.663132695990803,6.3835066348840055
485,2,180,8,8,5.0,1,1,4,20.5,2.0,7,28.0,1,502.0,0,3,17.0,8.341171747170762,6.186208623900494,2.1972245773362196,2.1972245773362196,1.791759469228055,6.220590170099739,2.8903717578961645
411,3,72,26,5,-1.0,2,2,3,15.2,2.0,8,18.0,1,449.0,0,3,38.0,8.671286726753637,6.021023349349527,3.295836866004329,1.791759469228055,-inf,6.1092475827643655,3.6635616461296463
1101,1,1,21,21,12.0,2,2,1,20.0,2.0,6,24.0,1,1151.0,0,4,50.0,8.231376045573969,7.004881989712859,3.091042453358316,3.091042453358316,2.5649493574615367,7.049254841255837,3.9318256327243257
1032,3,137,21,21,-1.0,2,2,4,19.0,2.0,4,27.0,1,1116.0,0,4,84.0,7.29505641646263,6.940222469119639,3.091042453358316,3.091042453358316,-inf,7.018401799069201,4.442651256490317
480,12,219,32,10,6.0,2,2,3,0.0,-1.0,0,0.0,1,546.0,0,4,66.0,8.006700845440367,6.175867270105761,3.4965075614664802,2.3978952727983707,1.9459101490553132,6.304448802421981,4.204692619390966
927,1,202,13,13,-1.0,2,2,1,18.3,10.5,3,25.0,1,1011.0,0,4,84.0,8.122668023346407,6.833031732786201,2.6390573296152584,2.6390573296152584,-inf,6.919683849847411,4.442651256490317
655,0,135,15,19,5.0,2,2,1,17.0,2.0,3,17.0,1,667.0,0,3,12.0,11.020463525221196,6.486160788944089,2.772588722239781,2.995732273553991,1.791759469228055,6.504288173536645,2.5649493574615367
632,13,144,8,8,-1.0,2,2,1,20.3,2.0,8,32.0,1,715.0,0,3,83.0,7.7306140660637395,6.450470422144176,2.1972245773362196,2.1972245773362196,-inf,6.573680166960646,4.430816798843313
999,1,29,15,9,4.0,0,0,1,12.3,2.0,7,56.0,1,1077.0,0,3,78.0,5.648974238161206,6.907755278982137,2.772588722239781,2.302585092994046,1.6094379124341003,6.982862751468942,4.3694478524670215
976,0,135,18,24,8.0,2,2,3,7.0,2.0,4,62.0,1,1024.0,0,3,48.0,9.344608992781216,6.884486652042782,2.9444389791664403,3.2188758248682006,2.1972245773362196,6.932447891572509,3.8918202981106265
271,1,140,5,5,-1.0,2,2,1,13.4,2.0,3,29.0,1,318.0,0,3,47.0,8.635687085464026,5.605802066295998,1.791759469228055,1.791759469228055,-inf,5.765191102784844,3.871201010907891
879,5,62,17,4,-1.0,2,2,1,19.6,2.0,7,29.0,1,916.0,0,3,37.0,7.738488122494646,6.779921907472252,2.8903717578961645,1.6094379124341003,-inf,6.821107472256465,3.6375861597263857
917,12,124,13,20,-1.0,1,1,3,16.0,2.0,4,18.0,1,972.0,0,3,55.0,7.52294091807237,6.822197390620491,2.6390573296152584,3.044522437723423,-inf,6.880384082186005,4.02535169073515
250,6,173,2,1,-1.0,2,2,1,12.5,2.0,2,30.0,1,317.0,0,3,67.0,6.586171654854675,5.5254529391317835,1.0986122886681098,0.6931471805599453,-inf,5.762051382780177,4.219507705176107
423,3,99,15,0,3.0,2,2,1,12.4,2.0,7,33.0,1,475.0,0,3,52.0,6.444131256700441,6.049733455231958,2.772588722239781,0.0,1.3862943611198906,6.16541785423142,3.970291913552122
325,15,39,12,12,6.0,2,2,1,10.8,2.0,3,36.0,1,369.0,0,3,44.0,7.6783263565068856,5.786897381366708,2.5649493574615367,2.5649493574615367,1.9459101490553132,5.91350300563827,3.8066624897703196
211,1,113,6,1,-1.0,2,2,3,10.6,2.0,2,47.0,1,269.0,0,3,58.0,5.6131281063880705,5.356586274672012,1.9459101490553132,0.6931471805599453,-inf,5.598421958998375,4.07753744390572
276,13,165,14,2,-1.0,0,0,3,13.1,2.0,6,24.0,1,314.0,0,3,38.0,7.284820912568604,5.6240175061873385,2.70805020110221,1.0986122886681098,-inf,5.752572638825633,3.6635616461296463
711,12,22,22,5,-1.0,1,1,3,14.0,2.0,3,40.0,1,740.0,0,3,29.0,9.052516286782616,6.568077911411976,3.1354942159291497,1.791759469228055,-inf,6.608000625296087,3.4011973816621555
1199,1,218,18,5,-1.0,2,2,4,17.0,2.0,0,20.0,1,1246.0,0,3,47.0,8.027802848370312,7.090076835776092,2.9444389791664403,1.791759469228055,-inf,7.1284959456800365,3.871201010907891
781,1,202,15,7,4.0,2,2,1,14.1,2.0,7,45.0,1,828.0,0,3,47.0,6.96979066990159,6.661854740545311,2.772588722239781,2.0794415416798357,1.6094379124341003,6.720220155135295,3.871201010907891
280,15,74,27,6,2.0,2,2,2,11.7,2.0,7,30.0,1,280.0,0,3,0.0,7.813187267521416,5.638354669333745,3.332204510175204,1.9459101490553132,1.0986122886681098,5.638354669333745,0.0
1139,15,111,11,11,-1.0,1,1,2,11.0,2.0,5,42.0,1,1478.0,0,3,339.0,9.537122958049878,7.038783541388542,2.4849066497880004,2.4849066497880004,-inf,7.2991214627108,5.8289456176102075
1149,1,205,14,0,11.0,2,2,3,11.6,2.0,6,35.0,1,1182.0,0,3,33.0,8.239857411018601,7.047517221357296,2.70805020110221,0.0,2.4849066497880004,7.075808863978387,3.5263605246161616
192,1,158,5,4,-1.0,2,2,3,10.4,2.0,8,52.0,1,280.0,0,3,88.0,6.003887067106539,5.262690188904886,1.791759469228055,1.6094379124341003,-inf,5.638354669333745,4.48863636973214
355,13,161,9,3,-1.0,2,2,4,13.0,2.0,6,61.0,1,407.0,0,3,52.0,6.946975992135418,5.87493073085203,2.302585092994046,1.3862943611198906,-inf,6.0112671744041615,3.970291913552122
936,3,35,36,9,-1.0,0,0,4,15.7,2.0,2,0.0,1,982.0,0,3,46.0,6.874198495453294,6.842683282238422,3.6109179126442243,2.302585092994046,-inf,6.890609120147166,3.8501476017100584
482,2,201,8,8,-1.0,2,2,4,15.1,6.5,1,45.0,1,574.0,0,3,92.0,8.419359831067474,6.180016653652572,2.1972245773362196,2.1972245773362196,-inf,6.354370040797351,4.532599493153256
399,12,164,10,18,-1.0,2,2,3,10.1,2.0,3,51.0,1,399.0,0,3,0.0,8.45126704130007,5.991464547107982,2.3978952727983707,2.9444389791664403,-inf,5.991464547107982,0.0
599,1,202,11,6,-1.0,2,2,1,19.6,6.5,2,39.0,1,639.0,0,3,40.0,7.9215356321335495,6.396929655216146,2.4849066497880004,1.9459101490553132,-inf,6.461468176353717,3.713572066704308
1437,3,72,4,4,-1.0,2,2,1,8.5,6.5,3,27.0,1,1526.0,0,3,89.0,8.37309184744198,7.271008538280992,1.6094379124341003,1.6094379124341003,-inf,7.3310603052186325,4.499809670330265
702,13,71,49,15,-1.0,2,2,1,14.6,6.5,1,31.0,1,768.0,0,3,66.0,8.812992231969966,6.555356891810665,3.912023005428146,2.772588722239781,-inf,6.645090969505644,4.204692619390966
1381,3,151,26,26,-1.0,2,2,4,14.5,2.0,0,70.0,1,1428.0,0,3,47.0,7.362645270417825,7.231287004327616,3.295836866004329,3.295836866004329,-inf,7.264730177929867,3.871201010907891
255,13,79,50,20,6.0,2,2,3,15.0,2.0,1,54.0,1,319.0,0,3,64.0,8.905172985183382,5.545177444479562,3.9318256327243257,3.044522437723423,1.9459101490553132,5.768320995793772,4.174387269895637
739,11,142,50,3,-1.0,2,2,1,9.0,2.0,8,49.0,1,853.0,0,3,114.0,6.133398042996649,6.606650186198215,3.9318256327243257,1.3862943611198906,-inf,6.74993119378857,4.74493212836325
337,6,89,2,2,-1.0,2,2,1,15.6,2.0,6,22.0,1,364.0,0,3,27.0,6.476972362889683,5.823045895483019,1.0986122886681098,1.0986122886681098,-inf,5.8998973535824915,3.332204510175204
202,1,95,4,2,-1.0,1,1,1,3.4,2.0,7,50.0,1,268.0,1,3,66.0,6.385194398997726,5.313205979041787,1.6094379124341003,1.0986122886681098,-inf,5.594711379601839,4.204692619390966
652,1,114,9,4,-1.0,2,2,1,4.9,20.0,7,61.0,1,726.0,0,3,74.0,8.19450550976564,6.481577129276431,2.302585092994046,1.6094379124341003,-inf,6.588926477533519,4.31748811353631
228,15,191,26,10,2.0,2,2,3,21.2,2.0,2,23.0,1,357.0,0,3,129.0,7.9658927350845286,5.43372200355424,3.295836866004329,2.3978952727983707,1.0986122886681098,5.8805329864007,4.867534450455582
397,15,111,7,5,-1.0,2,2,3,6.5,6.5,8,43.0,1,527.0,0,3,130.0,5.87493073085203,5.986452005284438,2.0794415416798357,1.791759469228055,-inf,6.269096283706261,4.875197323201151
643,12,164,18,2,-1.0,2,2,1,24.0,2.0,7,20.0,1,692.0,0,3,49.0,8.792853288640693,6.467698726104354,2.9444389791664403,1.0986122886681098,-inf,6.541029999189903,3.912023005428146
828,2,10,26,15,-1.0,2,2,2,21.2,2.0,4,10.0,1,903.0,0,3,75.0,8.674196940225903,6.720220155135295,3.295836866004329,2.772588722239781,-inf,6.806829360392176,4.330733340286331
342,11,14,7,1,-1.0,2,2,1,9.4,2.0,2,62.0,1,389.0,1,3,47.0,6.792344427470809,5.8377304471659395,2.0794415416798357,0.6931471805599453,-inf,5.966146739123692,3.871201010907891
766,1,148,13,2,-1.0,2,2,1,11.8,2.0,2,42.0,1,832.0,1,3,66.0,7.490529402060711,6.642486801367256,2.6390573296152584,1.0986122886681098,-inf,6.725033642166843,4.204692619390966
725,3,72,7,7,3.0,2,2,1,12.7,2.0,4,36.0,1,787.0,0,3,62.0,8.16223106548118,6.587550014824796,2.0794415416798357,2.0794415416798357,1.3862943611198906,6.669498089857879,4.143134726391533
1163,3,137,21,21,-1.0,2,2,1,15.3,2.0,4,43.0,1,1210.0,0,3,47.0,8.07215530818825,7.059617628291383,3.091042453358316,3.091042453358316,-inf,7.099201743553092,3.871201010907891
692,15,23,17,8,-1.0,2,2,1,21.5,2.0,1,17.0,1,769.0,0,3,77.0,7.170888478512505,6.541029999189903,2.8903717578961645,2.1972245773362196,-inf,6.646390514847729,4.356708826689592
362,0,87,55,18,1.0,2,2,3,16.4,6.5,4,26.0,1,391.0,0,3,29.0,9.737491998340946,5.8944028342648505,4.02535169073515,2.9444389791664403,0.6931471805599453,5.971261839790462,3.4011973816621555
774,1,148,18,1,-1.0,2,2,3,14.6,2.0,1,39.0,1,842.0,0,3,68.0,8.354438940114811,6.652863029353347,2.9444389791664403,0.6931471805599453,-inf,6.736966958001855,4.23410650459726
96,0,217,13,13,-1.0,2,2,3,16.9,6.5,7,25.0,1,303.0,0,3,207.0,10.353416017350813,4.574710978503383,2.6390573296152584,2.6390573296152584,-inf,5.717027701406222,5.337538079701318
465,3,88,22,6,-1.0,2,2,1,15.2,15.0,4,49.0,1,517.0,0,3,52.0,8.493310250952906,6.144185634125646,3.1354942159291497,1.9459101490553132,-inf,6.249975242259483,3.970291913552122
216,8,94,8,3,-1.0,1,1,3,6.6,2.0,7,61.0,1,339.0,1,3,123.0,9.26321741157695,5.37989735354046,2.1972245773362196,1.3862943611198906,-inf,5.8289456176102075,4.820281565605037
1477,2,73,20,20,-1.0,2,2,1,15.9,6.5,3,22.0,1,1510.0,0,3,33.0,8.420021279663963,7.298445101508147,3.044522437723423,3.044522437723423,-inf,7.32052696227274,3.5263605246161616
615,3,136,4,4,-1.0,2,2,1,18.1,2.0,7,20.0,1,788.0,0,3,173.0,8.38776764397578,6.423246963533519,1.6094379124341003,1.6094379124341003,-inf,6.670766320845874,5.159055299214529
136,1,205,12,5,-1.0,2,2,1,14.5,2.0,8,32.0,1,203.0,0,3,67.0,8.074649075066652,4.919980925828125,2.5649493574615367,1.791759469228055,-inf,5.318119993844216,4.219507705176107
300,1,121,12,0,-1.0,2,2,2,15.7,6.5,3,34.0,1,363.0,0,3,63.0,6.84587987526405,5.707110264748875,2.5649493574615367,0.0,-inf,5.8971538676367405,4.1588830833596715
297,1,29,11,1,-1.0,2,2,1,17.1,2.0,1,30.0,1,353.0,0,3,56.0,6.411818267709897,5.697093486505405,2.4849066497880004,0.6931471805599453,-inf,5.869296913133774,4.04305126783455
695,1,125,10,10,2.0,2,2,4,12.1,6.5,2,58.0,1,846.0,0,3,151.0,8.12740456269308,6.54534966033442,2.3978952727983707,2.3978952727983707,1.0986122886681098,6.741700694652055,5.0238805208462765
224,2,46,4,4,-1.0,1,1,3,14.7,2.0,7,0.0,1,364.0,0,4,140.0,7.884199933676039,5.41610040220442,1.6094379124341003,1.6094379124341003,-inf,5.8998973535824915,4.948759890378168
502,2,119,10,10,-1.0,0,0,2,18.2,2.0,7,0.0,1,587.0,0,4,85.0,9.36990494164752,6.220590170099739,2.3978952727983707,2.3978952727983707,-inf,6.376726947898627,4.454347296253507
1802,3,77,68,21,9.0,2,2,3,12.8,2.0,1,44.0,1,1844.0,0,4,42.0,9.284798282894192,7.497207223203318,4.23410650459726,3.091042453358316,2.302585092994046,7.520234556474628,3.7612001156935624
470,0,152,4,3,-1.0,2,2,1,20.6,2.0,7,23.0,1,515.0,0,4,45.0,6.829793737512425,6.154858094016418,1.6094379124341003,1.3862943611198906,-inf,6.246106765481563,3.828641396489095
457,2,213,7,7,-1.0,2,2,0,13.4,2.0,4,47.0,1,721.0,1,4,264.0,9.725795264125836,6.126869184114185,2.0794415416798357,2.0794415416798357,-inf,6.582025138892826,5.579729825986222
733,12,28,29,19,10.0,1,1,3,16.1,-1.0,1,13.0,1,788.0,0,4,55.0,9.947313032076158,6.598509028614515,3.4011973816621555,2.995732273553991,2.3978952727983707,6.670766320845874,4.02535169073515
456,15,59,18,7,-1.0,2,2,1,16.0,2.0,7,30.0,1,493.0,0,4,37.0,8.801168401936692,6.124683390894205,2.9444389791664403,2.0794415416798357,-inf,6.202535517187923,3.6375861597263857
363,15,80,22,8,-1.0,2,2,2,20.9,2.0,4,29.0,1,417.0,0,4,54.0,7.684324067681155,5.8971538676367405,3.1354942159291497,2.1972245773362196,-inf,6.035481432524756,4.007333185232471
1074,3,72,34,34,7.0,2,2,3,14.7,2.0,3,47.0,1,1180.0,0,4,106.0,9.314970621054266,6.980075940561763,3.5553480614894135,3.5553480614894135,2.0794415416798357,7.074116816197362,4.672828834461906
989,12,47,18,7,-1.0,2,2,3,17.4,2.0,8,54.0,1,1032.0,0,4,43.0,8.484049972822984,6.897704943128636,2.9444389791664403,2.0794415416798357,-inf,6.940222469119639,3.784189633918261
782,15,23,13,15,-1.0,1,1,3,18.6,2.0,7,31.0,1,864.0,0,4,82.0,7.520234556474628,6.663132695990803,2.6390573296152584,2.772588722239781,-inf,6.762729506931879,4.418840607796598
352,13,144,32,22,3.0,2,2,1,21.8,2.0,5,30.0,1,412.0,0,4,60.0,8.804625232612809,5.8664680569332965,3.4965075614664802,3.1354942159291497,1.3862943611198906,6.023447592961033,4.110873864173311
641,13,71,21,0,5.0,1,1,3,15.8,2.0,3,38.0,1,695.0,0,4,54.0,9.395823592107716,6.464588303689961,3.091042453358316,0.0,1.791759469228055,6.54534966033442,4.007333185232471
352,2,119,7,3,-1.0,2,2,4,15.1,2.0,6,0.0,1,409.0,0,4,57.0,7.497207223203318,5.8664680569332965,2.0794415416798357,1.3862943611198906,-inf,6.016157159698354,4.060443010546419
451,1,148,4,4,-1.0,2,2,1,13.5,2.0,6,24.0,1,616.0,1,4,165.0,8.816111895794005,6.113682179832232,1.6094379124341003,1.6094379124341003,-inf,6.424869023905388,5.111987788356544
655,13,165,9,9,-1.0,2,2,2,21.0,2.0,4,41.0,1,655.0,0,4,0.0,8.699681400989514,6.486160788944089,2.302585092994046,2.302585092994046,-inf,6.486160788944089,0.0
415,5,82,5,3,-1.0,2,2,3,18.6,6.5,2,41.0,1,524.0,0,4,109.0,9.221675881639928,6.030685260261263,1.791759469228055,1.3862943611198906,-inf,6.263398262591624,4.700480365792417
249,6,153,7,1,-1.0,2,2,3,8.6,2.0,5,42.0,1,290.0,1,4,41.0,8.005033344637111,5.521460917862246,2.0794415416798357,0.6931471805599453,-inf,5.673323267171493,3.7376696182833684
736,7,42,14,14,-1.0,1,1,1,16.4,6.5,4,55.0,1,810.0,0,4,74.0,6.2285110035911835,6.602587892189336,2.70805020110221,2.70805020110221,-inf,6.698268054115413,4.31748811353631
378,16,197,31,5,5.0,2,2,3,17.0,2.0,8,41.0,1,418.0,0,4,40.0,7.942362237674335,5.937536205082426,3.4657359027997265,1.791759469228055,1.791759469228055,6.037870919922137,3.713572066704308
701,12,124,5,5,-1.0,2,2,1,17.0,10.5,8,18.0,1,765.0,0,4,64.0,0.0,6.553933404025811,1.791759469228055,1.791759469228055,-inf,6.641182169740591,4.174387269895637
552,3,130,26,10,-1.0,0,0,4,15.0,2.0,7,47.0,1,606.0,0,4,54.0,6.391917113392602,6.315358001522335,3.295836866004329,2.3978952727983707,-inf,6.408528791059498,4.007333185232471
1490,13,144,40,28,22.0,2,2,1,22.9,2.0,4,45.0,1,1539.0,0,4,49.0,7.741533589281828,7.307202314764738,3.713572066704308,3.367295829986474,3.1354942159291497,7.3395376954076745,3.912023005428146
905,1,205,12,8,3.0,2,2,2,19.2,2.0,6,39.0,1,962.0,0,4,57.0,8.8110561229431,6.80903930604298,2.5649493574615367,2.1972245773362196,1.3862943611198906,6.870053411798126,4.060443010546419
319,1,97,5,6,-1.0,1,1,1,15.6,2.0,2,54.0,1,400.0,1,4,81.0,8.77230041793584,5.768320995793772,1.791759469228055,1.9459101490553132,-inf,5.993961427306569,4.406719247264253
1305,0,203,42,16,-1.0,0,0,2,13.5,-1.0,1,29.0,1,1340.0,0,4,35.0,8.265907334155747,7.174724309836376,3.7612001156935624,2.833213344056216,-inf,7.201170883281678,3.58351893845611
1508,12,28,29,20,11.0,1,1,3,14.5,2.0,1,73.0,1,1584.0,0,4,76.0,7.083387847625295,7.319202458767849,3.4011973816621555,3.044522437723423,2.4849066497880004,7.368339686311381,4.343805421853684
1147,1,121,8,7,-1.0,1,1,3,18.4,2.0,1,32.0,1,1303.0,0,4,156.0,8.003028666384733,7.045776576879511,2.1972245773362196,2.0794415416798357,-inf,7.1731917424865985,5.056245805348308
252,6,60,3,1,-1.0,2,2,1,15.0,2.0,8,68.0,1,286.0,1,4,34.0,7.270312886079025,5.53338948872752,1.3862943611198906,0.6931471805599453,-inf,5.659482215759621,3.5553480614894135
359,15,216,19,6,-1.0,2,2,3,23.8,2.0,8,42.0,1,404.0,0,4,45.0,9.782618510055139,5.886104031450156,2.995732273553991,1.9459101490553132,-inf,6.003887067106539,3.828641396489095
1614,3,134,87,38,29.0,1,1,1,15.2,2.0,3,46.0,1,1660.0,0,4,46.0,8.695171998776056,7.387090235656757,4.477336814478207,3.6635616461296463,3.4011973816621555,7.415175109613295,3.8501476017100584
1076,16,194,27,9,-1.0,2,2,1,14.5,2.0,3,27.0,1,1167.0,0,4,91.0,7.1308988302963465,6.981934677156389,3.332204510175204,2.302585092994046,-inf,7.0630481633881725,4.5217885770490405
687,1,123,6,6,-1.0,2,2,2,15.2,10.5,7,37.0,1,789.0,0,4,102.0,7.4073177104694174,6.5337888379333435,1.9459101490553132,1.9459101490553132,-inf,6.672032945461067,4.634728988229636
1027,0,168,16,16,23.0,1,1,4,12.9,2.0,4,30.0,1,1068.0,0,4,41.0,8.425516402844334,6.93537044601511,2.833213344056216,2.833213344056216,3.1780538303479458,6.974478911025045,3.7376696182833684
1423,1,123,16,9,-1.0,2,2,3,13.4,2.0,7,40.0,1,1483.0,0,4,60.0,7.528869256642251,7.261225091971921,2.833213344056216,2.302585092994046,-inf,7.302496423727326,4.110873864173311
684,0,217,9,9,5.0,2,2,1,9.2,2.0,3,62.0,1,707.0,0,4,23.0,7.461640392208575,6.529418838262226,2.302585092994046,2.302585092994046,1.791759469228055,6.56244409369372,3.1780538303479458
566,1,123,9,9,5.0,2,2,4,13.9,10.5,4,32.0,1,635.0,1,4,69.0,7.898039690764619,6.340359303727752,2.302585092994046,2.302585092994046,1.791759469228055,6.455198563340122,4.248495242049359
788,1,123,10,10,6.0,2,2,3,17.2,2.0,1,46.0,1,917.0,0,4,129.0,8.720460512725655,6.670766320845874,2.3978952727983707,2.3978952727983707,1.9459101490553132,6.822197390620491,4.867534450455582
568,1,202,9,6,-1.0,2,2,1,20.1,2.0,8,28.0,1,676.0,0,4,108.0,6.919683849847411,6.343880434126331,2.302585092994046,1.9459101490553132,-inf,6.517671272912275,4.6913478822291435
298,15,92,6,3,-1.0,2,2,3,20.6,2.0,8,33.0,1,359.0,0,4,61.0,8.85609105525229,5.700443573390687,1.9459101490553132,1.3862943611198906,-inf,5.886104031450156,4.127134385045092
397,3,77,31,3,-1.0,2,2,0,10.1,2.0,7,64.0,1,454.0,1,4,57.0,7.719573989259581,5.986452005284438,3.4657359027997265,1.3862943611198906,-inf,6.12029741895095,4.060443010546419
299,12,212,12,12,4.0,2,2,1,22.6,2.0,8,60.0,1,358.0,0,5,59.0,7.687080155783135,5.703782474656201,2.5649493574615367,2.5649493574615367,1.6094379124341003,5.883322388488279,4.0943445622221
726,0,87,39,7,-1.0,2,2,3,17.1,20.0,3,46.0,1,892.0,0,5,166.0,8.95944014361693,6.588926477533519,3.6888794541139363,2.0794415416798357,-inf,6.794586580876499,5.117993812416755
778,0,162,27,20,6.0,1,1,1,18.2,10.5,3,36.0,1,847.0,0,5,69.0,7.746300662231439,6.658011045870748,3.332204510175204,3.044522437723423,1.9459101490553132,6.742880635791903,4.248495242049359
810,0,87,26,22,7.0,1,1,1,15.6,2.0,3,54.0,1,965.0,1,5,155.0,8.435983135990694,6.698268054115413,3.295836866004329,3.1354942159291497,2.0794415416798357,6.873163834212518,5.049856007249537
1281,0,199,20,17,-1.0,2,2,3,23.2,2.0,6,43.0,1,1332.0,0,5,51.0,9.711115659888671,7.156176637480615,3.044522437723423,2.8903717578961645,-inf,7.195187320178709,3.9512437185814275
728,0,221,26,14,5.0,2,2,1,24.2,2.0,5,58.0,1,756.0,0,5,28.0,8.816853240627426,6.591673732008658,3.295836866004329,2.70805020110221,1.791759469228055,6.6293632534374485,3.367295829986474
310,1,64,2,2,5.0,2,2,1,27.9,2.0,7,49.0,1,358.0,0,5,48.0,5.8888779583328805,5.739792912179234,1.0986122886681098,1.0986122886681098,1.791759469228055,5.883322388488279,3.8918202981106265
579,13,144,13,7,-1.0,2,2,3,19.4,-1.0,8,50.0,1,669.0,0,4,90.0,8.249575150000199,6.363028103540465,2.6390573296152584,2.0794415416798357,-inf,6.507277712385012,4.51085950651685
876,12,108,20,9,-1.0,2,2,3,19.7,2.0,2,42.0,1,911.0,0,4,35.0,9.108418382250798,6.776506992372183,3.044522437723423,2.302585092994046,-inf,6.815639990074331,3.58351893845611
962,3,77,34,9,-1.0,2,2,3,19.9,2.0,6,24.0,1,994.0,0,4,32.0,8.076826031298808,6.870053411798126,3.5553480614894135,2.302585092994046,-inf,6.902742737158593,3.4965075614664802
1356,3,139,17,22,-1.0,1,1,3,17.0,6.5,2,30.0,1,1414.0,0,4,58.0,9.841399360222706,7.213031659834869,2.8903717578961645,3.1354942159291497,-inf,7.254884810077338,4.07753744390572
387,7,131,3,3,-1.0,1,1,1,16.9,10.5,6,55.0,1,481.0,0,4,94.0,8.114025442356757,5.961005339623274,1.3862943611198906,1.3862943611198906,-inf,6.1779441140506,4.553876891600541
293,15,23,18,4,-1.0,2,2,3,15.2,2.0,4,35.0,1,341.0,0,4,48.0,7.507141079727608,5.683579767338681,2.9444389791664403,1.6094379124341003,-inf,5.834810737062605,3.8918202981106265
324,10,48,8,4,-1.0,0,0,3,12.9,2.0,6,66.0,1,371.0,0,4,47.0,6.5638555265321274,5.783825182329737,2.1972245773362196,1.6094379124341003,-inf,5.918893854273146,3.871201010907891
531,16,192,5,5,-1.0,2,2,1,21.5,2.0,6,26.0,1,580.0,0,4,49.0,7.8168199657645525,6.2766434893416445,1.791759469228055,1.791759469228055,-inf,6.364750756851911,3.912023005428146
583,13,43,19,12,6.0,2,2,1,22.8,2.0,5,27.0,1,658.0,0,4,75.0,6.79794041297493,6.369900982828227,2.995732273553991,2.5649493574615367,1.9459101490553132,6.490723534502507,4.330733340286331
355,2,73,22,5,-1.0,0,0,3,23.0,2.0,4,35.6,1,418.0,0,4,63.0,7.979681302387741,5.87493073085203,3.1354942159291497,1.791759469228055,-inf,6.037870919922137,4.1588830833596715
684,3,72,27,6,-1.0,1,1,3,13.6,2.0,7,66.0,1,730.0,1,4,46.0,9.597641509456675,6.529418838262226,3.332204510175204,1.9459101490553132,-inf,6.594413459749778,3.8501476017100584
437,3,112,34,12,-1.0,2,2,3,16.6,2.0,6,50.2,1,499.0,0,4,62.0,8.577347114235984,6.082218910376446,3.5553480614894135,2.5649493574615367,-inf,6.214608098422191,4.143134726391533
