WRINV_NO,FIRE_TYPE_NM,SMTPR_LCLSF_NM,SMTPR_SCLSF_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,DOW_NM,FRSTN_NM,CNTR_NM,RCPT_DT,DSPT_DT,GRNDS_ARVL_DT,BGNN_POTFR_DT,PRFECT_POTFR_DT,CBK_DT,DSPT_REQ_HR,FIRE_SUPESN_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,SO_AREA,FIRE_INSRNC_OBLG_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM
190422191811412,임야,,,0,0,0,2970,월,시흥소방서,연성119안전센터,20190422141151,20190422141357,20190422142032,20190422145207,20190422151031,20190422151407,395,2999,경기도,시흥시,15,7,0.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,26.7,0~4 m/s,북서,34.0
190216174422527,임야,,,0,0,0,0,토,여주소방서,가남119안전센터,20190216154809,20190216154955,20190216155503,20190216161230,20190216161826,20190216170232,308,1403,경기도,여주시,6,12,1.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,평지,8.7,0~4 m/s,남서,40.0
190225091048639,임야,,,0,0,0,0,일,여수소방서,돌산119안전센터,20190224164604,20190224164811,20190224165530,20190224171000,20190224172000,20190224181000,439,1470,전라남도,여수시,12,4,0.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산아래,10.5,0~4 m/s,남서,60.0
190511082205686,임야,,,0,0,0,14437,토,화성소방서,목동119안전센터,20190511050517,20190511050859,20190511051747,20190511073858,20190511073858,20190511081303,528,8471,경기도,화성시,28,2,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,기타,기타,임야,산불,공유림,,N,N,N,공유림,산중턱,9.5,0~4 m/s,남동,75.0
190313215833400,임야,,,0,0,0,3,수,춘천소방서,신북119안전센터,20190313185516,20190313185604,20190313190539,20190313190919,20190313191419,20190313201719,575,520,강원특별자치도,춘천시,7,6,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등",건초,,,"종이,목재,건초등",건초,임야,산불,사유림,,N,N,N,사유림,평지,56.0,0~4 m/s,북서,9.0
190517161853762,임야,,,0,0,0,165,금,중부소방서,유곡119안전센터,20190517135731,20190517135731,20190517140334,20190517143202,20190517150000,20190517151211,363,3386,울산광역시,중구,2,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,N,N,N,국유림,산아래,23.7,0~4 m/s,남동,56.0
190316083751026,임야,,,0,0,0,11612,금,합천소방서,합천119안전센터,20190308153642,20190308153814,20190308154312,20190308164536,20190308174827,20190308181553,298,7515,경상남도,합천군,24,24,4.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,평지,0.0,0~4 m/s,북서,0.0
190328173355101,임야,,,0,0,0,110,화,합천소방서,북부119안전센터,20190326145928,20190326150121,20190326150627,20190326153500,20190326154731,20190326165738,306,2464,경상남도,합천군,24,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,20.1,0~4 m/s,서,14.0
190506152018897,임야,,,0,0,0,121,월,안산소방서,대부119안전센터,20190506103920,20190506104204,20190506105241,20190506112826,20190506114002,20190506140103,637,2841,경기도,안산시 단원구,35,7,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,15.8,5~8 m/s,북동,22.0
190505154726093,임야,,,0,0,0,0,일,음성소방서,감곡안전센터,20190505120347,20190505120458,20190505120957,20190505123146,20190505123946,20190505131000,299,1789,충청북도,음성군,11,11,5.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등",건초,,,,,임야,산불,사유림,,N,N,N,사유림,산아래,25.0,0~4 m/s,북서,18.0
190106150817152,임야,,,0,0,0,1,일,예천소방서,예천119안전센터,20190106121534,20190106121708,20190106123506,20190106125552,20190106131952,20190106144052,1078,2686,경상북도,예천군,40,15,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,-1.4,0~4 m/s,남서,40.0
190508085055306,임야,,,0,0,0,11000,수,화성소방서,목동119안전센터,20190508045943,20190508050151,20190508051334,20190508064328,20190508070413,20190508082102,703,6639,경기도,화성시,27,0,0.0,미상(발화원인),미상(발화원인),방화의심,방화의심,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,N,N,N,국유림,산정상,15.0,0~4 m/s,남,20.0
190120003559855,임야,,,0,0,0,0,토,강릉소방서,내곡119안전센터,20190119223924,20190119224028,20190119225413,20190119230820,20190119231727,20190120001044,825,1394,강원특별자치도,강릉시,15,16,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,2.1,0~4 m/s,북,56.0
190329172211397,임야,,,0,0,0,113,금,군산소방서,비응119안전센터,20190329133702,20190329133754,20190329140049,20190329142049,20190329150049,20190329170949,1375,3600,전북특별자치도,군산시,90,21,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,10.0,0~4 m/s,북서,0.0
190420144933749,임야,,,0,0,0,0,토,춘천소방서,신북119안전센터,20190420122722,20190420122845,20190420124731,20190420132527,20190420132527,20190420142527,1126,2276,강원특별자치도,춘천시,20,17,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",건초,,,,,임야,산불,국유림,,N,N,N,국유림,산중턱,18.3,0~4 m/s,서,48.0
190320161232313,임야,,,0,0,0,0,수,공주소방서,동학사119안전센터,20190320140503,20190320140838,20190320141249,20190320142018,20190320143018,20190320153018,251,1049,충청남도,공주시,20,7,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,14.8,0~4 m/s,북서,49.0
190407104722140,임야,,,0,0,0,897,일,사하소방서,감천119안전센터,20190407091445,20190407091609,20190407093239,20190407094151,20190407094206,20190407103530,990,567,부산광역시,사하구,7,4,0.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등",건초,,,,,임야,산불,공유림,,N,N,N,공유림,산정상,13.8,0~4 m/s,남동,70.0
190107134448115,임야,,,0,0,0,0,월,김해동부소방서,상동119안전센터,20190107102851,20190107103157,20190107104219,20190107104511,20190107110321,20190107111211,622,1262,경상남도,김해시,25,6,0.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,1.7,0~4 m/s,북서,31.0
190226183935899,임야,,,0,0,0,25773,화,사하소방서,하단119안전센터,20190226122902,20190226123007,20190226123612,20190226133142,20190226141541,20190226174215,365,5969,부산광역시,사하구,3,2,0.0,미상(발화원인),미상(발화원인),방화의심,방화의심,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,11.4,0~4 m/s,북서,50.0
190316141518869,임야,,,0,0,0,33,토,서부소방서,검단119안전센터,20190316115142,20190316115230,20190316120141,20190316120444,20190316120533,20190316124646,551,232,인천광역시,서구,9,2,0.0,미상(발화원인),미상(발화원인),부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,7.0,0~4 m/s,북동,56.0
190109172123280,임야,,,0,0,0,242,수,조치원소방서,부강119안전센터,20190109144001,20190109144036,20190109144253,20190109150951,20190109160236,20190109163900,137,4783,세종특별자치시,,20,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,0.4,0~4 m/s,남서,26.0
190128091457604,임야,,,0,0,0,305,일,광양소방서,광양119안전센터,20190127143200,20190127143258,20190127144358,20190127150858,20190127155058,20190127165058,660,4020,전라남도,광양시,9,8,7.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,평지,10.2,0~4 m/s,서,12.0
190417230109479,임야,,,0,0,0,0,수,동부소방서,불로119안전센터,20190417204949,20190417205323,20190417210739,20190417225820,20190417225820,20190417225820,856,6641,대구광역시,동구,8,4,0.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산정상,15.9,0~4 m/s,동,47.0
190413145912038,임야,,,0,0,0,176,토,,,20190413120451,20190413120551,20190413121217,20190413124045,20190413124055,20190413133717,386,1718,경기도,연천군,13,10,3.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,평지,14.7,0~4 m/s,북서,38.0
190413171214962,임야,,,0,0,0,154,토,파주소방서,광탄119안전센터,20190413143319,20190413143422,20190413144709,20190413151555,20190413152122,20190413155345,767,2053,경기도,파주시,20,7,0.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등","기타(종이,목재,건초등)",,,"종이,목재,건초등","기타(종이,목재,건초등)",임야,산불,사유림,,N,N,N,사유림,산중턱,15.6,5~8 m/s,서,17.0
190420142541672,임야,,,0,0,0,330,토,양평소방서,용문119안전센터,20190420113516,20190420113603,20190420114612,20190420130352,20190420130352,20190420134324,609,4660,경기도,양평군,17,9,3.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,평지,17.0,5~8 m/s,남서,56.0
190317102554064,임야,,,0,0,0,0,토,통영소방서,소방정대,20190316061515,20190316061800,20190316070533,20190316080041,20190316080253,20190316092850,2853,3440,경상남도,통영시,35,25,0.0,자연적 발화열,자연적 발화열,자연적인 요인,기타(자연적인요인),"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림,,N,N,N,국유림,산중턱,6.9,0~4 m/s,남서,54.0
190503162019957,임야,,,0,0,0,0,금,춘천소방서,후평119안전센터,20190503144418,20190503144418,20190503145249,20190503151135,20190503152035,20190503155635,511,1666,강원특별자치도,춘천시,4,4,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",건초,,,,,임야,산불,사유림,,N,N,N,사유림,산아래,27.7,0~4 m/s,서,18.0
190303033135503,임야,,,0,0,0,495,일,양평소방서,양서119안전센터,20190303002514,20190303002953,20190303004050,20190303013645,20190303021530,20190303025733,657,5680,경기도,양평군,10,10,11.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산아래,2.7,0~4 m/s,서,65.0
190409224013214,임야,기타,기타,0,0,0,0,화,울진소방서,후포119안전센터,20190409183908,20190409184003,20190409184511,20190409185304,20190409190411,20190409195151,308,1140,경상북도,울진군,40,2,16.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등","풀, 나뭇잎",미상,미상,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,9.0,5~8 m/s,북동,58.0
190308145605154,임야,,,0,0,0,133,금,당진소방서,기지시119안전센터,20190308120259,20190308120349,20190308120849,20190308122000,20190308125018,20190308134000,300,2489,충청남도,당진시,10,4,0.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등",건초,,,"종이,목재,건초등",건초,임야,산불,사유림,10.0,N,N,N,사유림,평지,10.4,0~4 m/s,남,33.0
190314172055977,임야,,,0,0,0,0,목,음성소방서,음성안전센터,20190314135730,20190314135823,20190314140321,20190314141538,20190314143038,20190314150500,298,1637,충청북도,음성군,6,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",건초,,,"종이,목재,건초등",건초,임야,산불,사유림,,N,N,N,사유림,산아래,9.0,5~8 m/s,북서,30.0
190405023003729,임야,,,0,0,0,137,목,,,20190404225020,20190404225120,20190404230406,20190404231106,20190404232106,20190405004006,766,1020,경기도,가평군,29,29,9.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산중턱,8.9,0~4 m/s,남동,25.0
190404171134840,임야,,,0,0,0,3300,목,괴산소방서,청천119안전센터,20190404143146,20190404143247,20190404145000,20190404152000,20190404160542,20190404165000,1033,4542,충청북도,괴산군,16,13,12.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,16.2,0~4 m/s,남동,20.0
190505200400203,임야,,,0,0,0,66,일,이천소방서,대월119안전센터,20190505180215,20190505180334,20190505180940,20190505181218,20190505181718,20190505191518,366,458,경기도,이천시,18,12,3.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등",건초,,,,,임야,산불,사유림,,N,N,N,사유림,산아래,22.8,0~4 m/s,북서,0.0
190504171029663,임야,,,0,0,0,110,토,광주소방서,송정119안전센터,20190504140724,20190504140822,20190504142357,20190504151153,20190504151153,20190504153220,935,2876,경기도,광주시,11,8,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"논,임야태우기","종이,목재,건초등",나무,,,,,임야,산불,사유림,,N,N,N,사유림,산아래,27.0,0~4 m/s,서,23.0
190315083719346,임야,,,0,0,0,35,금,강서소방서,개화119안전센터,20190315020159,20190315020310,20190315020800,20190315022000,20190315024600,20190315042000,290,2280,서울특별시,강서구,8,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,공유림,,N,N,N,공유림,산아래,1.0,0~4 m/s,북,86.0
190307182621222,임야,,,0,0,0,270,목,이천소방서,장호원119안전센터,20190307155710,20190307155810,20190307160420,20190307162020,20190307163320,20190307173320,370,1740,경기도,이천시,24,8,2.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,10.0,0~4 m/s,서,44.0
190524183008311,임야,,,0,0,0,220,금,진안소방서,진안119안전센터,20190524142218,20190524142432,20190524143500,20190524153000,20190524163000,20190524164000,628,6900,전북특별자치도,진안군,53,34,9.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,30.3,0~4 m/s,북,34.0
190328161619832,임야,,,0,0,0,1481,목,시흥소방서,연성119안전센터,20190328131344,20190328131414,20190328132447,20190328140618,20190328141420,20190328152749,633,2973,경기도,시흥시,10,5,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,쓰레기 소각,쓰레기류,쓰레기,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,평지,14.3,0~4 m/s,북동,0.0
190403155821438,임야,,,0,0,0,165,수,안성소방서,도기119안전센터,20190403133208,20190403133324,20190403134800,20190403140756,20190403140756,20190403143920,876,1196,경기도,안성시,15,15,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,평지,12.8,0~4 m/s,서,24.0
190416220702391,임야,,,0,0,0,0,화,논산소방서,연무119안전센터,20190416170841,20190416171027,20190416172300,20190416183630,20190416192430,20190416195030,753,7290,충청남도,논산시,15,7,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,22.0,0~4 m/s,북서,0.0
190511085147724,임야,,,0,0,0,0,금,영주소방서,풍기119안전센터,20190510235558,20190510235654,20190511001037,20190511032000,20190511073000,20190511073850,823,26363,경상북도,영주시,21,5,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림,,N,N,N,국유림,산정상,13.7,0~4 m/s,북,70.0
190309161251207,임야,,,0,0,0,212,토,서부소방서,사직안전센터,20190309143438,20190309143729,20190309144129,20190309145047,20190309150847,20190309153547,240,1638,충청북도,청주시 서원구,9,4,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등",건초,,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,13.0,0~4 m/s,남동,24.0
190407184712946,임야,,,0,0,0,70,일,대흥119안전센터,,20190407135321,20190407135413,20190407142154,20190407143621,20190407144821,20190407155621,1661,1587,경상남도,창원시 진해구,11,6,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,N,N,N,국유림,산중턱,12.2,0~4 m/s,남동,89.0
